PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
allow job run parameters to be passed in via web initiator,125,MERGED,2018-03-02T22:44:18Z,2018-03-04T17:22:13Z,2018-03-04T17:22:10Z,2018-03-04T17:22:10Z,se3000,8,"['se3000', 'dimroc', 'se3000', 'dimroc', 'se3000', 'se3000', 'se3000', 'dimroc']",1,1 days 18:37:52
Fix typo in README.md,126,MERGED,2018-03-03T02:50:58Z,2018-03-03T03:23:47Z,2018-03-03T03:23:47Z,2018-03-03T03:23:47Z,coreyleveen,0,[],2,0 days 00:32:49
Ability to reconnect to an ethereum node,136,MERGED,2018-03-06T18:35:55Z,2018-03-09T09:53:02Z,2018-03-09T09:52:53Z,2018-03-09T09:52:53Z,dimroc,7,"['se3000', 'dimroc', 'dimroc', 'dimroc', 'se3000', 'dimroc', 'se3000']",2,2 days 15:16:58
closes #131,138,MERGED,2018-03-07T08:46:22Z,2018-03-07T19:00:51Z,2018-03-07T16:32:02Z,2018-03-07T16:32:02Z,se3000,1,['dimroc'],1,0 days 07:45:40
"rename ""job"" to ""job spec""",145,MERGED,2018-03-09T06:32:38Z,2018-03-10T18:15:39Z,2018-03-10T18:15:35Z,2018-03-10T18:15:35Z,se3000,0,[],1,1 days 11:42:57
Bump dependencies,146,MERGED,2018-03-09T16:46:03Z,2018-03-09T17:23:56Z,2018-03-09T17:23:52Z,2018-03-09T17:23:52Z,dimroc,0,[],1,0 days 00:37:49
Multiplier adapter accepts strings,147,MERGED,2018-03-10T07:58:04Z,2018-03-15T00:53:11Z,2018-03-12T14:36:59Z,2018-03-12T14:36:59Z,Jeiwan,8,"['dimroc', 'dimroc', 'Jeiwan', 'Jeiwan', 'dimroc', 'Jeiwan', 'dimroc', 'Jeiwan']",4,2 days 06:38:55
"On reboot, Chainlink picks up skipped logs and heads from ethereum node",148,MERGED,2018-03-10T20:48:17Z,2018-03-13T08:29:31Z,2018-03-13T07:49:57Z,2018-03-13T07:49:57Z,dimroc,1,['se3000'],1,2 days 11:01:40
add Go Report badge,149,MERGED,2018-03-10T23:04:23Z,2018-03-12T14:48:35Z,2018-03-12T14:48:30Z,2018-03-12T14:48:30Z,se3000,0,[],1,1 days 15:44:07
add create command to cli which takes json argument,150,MERGED,2018-03-11T20:53:57Z,2018-03-14T01:30:56Z,2018-03-13T01:53:51Z,2018-03-13T01:53:51Z,whatsadebugger,1,['dimroc'],7,1 days 04:59:54
add gofmt check to CI,151,MERGED,2018-03-13T07:44:39Z,2018-03-13T13:44:20Z,2018-03-13T13:42:41Z,2018-03-13T13:42:41Z,se3000,0,[],1,0 days 05:58:02
Renames contract variables so that there is a consistent naming convention among several contracts,152,MERGED,2018-03-13T08:37:42Z,2018-03-14T18:41:43Z,2018-03-13T14:11:37Z,2018-03-13T14:11:37Z,aklintsevich,0,[],2,0 days 05:33:55
Track backfilled blocks to prevent dbl dispatch of logs,153,MERGED,2018-03-13T14:37:13Z,2018-03-13T18:33:06Z,2018-03-13T18:32:59Z,2018-03-13T18:32:59Z,dimroc,1,['dimroc'],1,0 days 03:55:46
Update CONTRIBUTING.md,154,MERGED,2018-03-13T19:34:12Z,2018-03-13T20:24:13Z,2018-03-13T20:23:46Z,2018-03-13T20:23:46Z,se3000,0,[],1,0 days 00:49:34
Fix typos in CONTRIBUTING.md file.,155,MERGED,2018-03-13T23:12:42Z,2018-03-14T00:34:41Z,2018-03-14T00:34:34Z,2018-03-14T00:34:34Z,thodges-gh,0,[],1,0 days 01:21:52
add LinkToken contract to solidity suite,156,MERGED,2018-03-14T00:12:33Z,2018-03-14T00:33:22Z,2018-03-14T00:33:18Z,2018-03-14T00:33:18Z,se3000,0,[],1,0 days 00:20:45
Log Link balance on startup,161,MERGED,2018-03-14T11:28:59Z,2018-03-16T13:01:04Z,2018-03-16T13:00:56Z,2018-03-16T13:00:56Z,Empact,3,"['dimroc', 'dimroc', 'dimroc']",2,2 days 01:31:57
add filepath support for create command,162,MERGED,2018-03-14T13:15:17Z,2018-03-16T15:56:03Z,2018-03-16T15:56:03Z,2018-03-16T15:56:03Z,whatsadebugger,5,"['dimroc', 'dimroc', 'se3000', 'dimroc', 'dimroc']",3,2 days 02:40:46
Create integration tests against devnet on CI,163,MERGED,2018-03-14T19:58:00Z,2018-03-15T00:47:45Z,2018-03-15T00:47:34Z,2018-03-15T00:47:34Z,dimroc,0,[],1,0 days 04:49:34
App catches SIGTERM/INT and stops gracefully,164,MERGED,2018-03-14T22:05:38Z,2018-03-15T08:45:36Z,2018-03-15T08:45:31Z,2018-03-15T08:45:31Z,dimroc,0,[],1,0 days 10:39:53
don't sync blocks confirmed before initial start up of node,165,MERGED,2018-03-15T08:52:14Z,2018-03-23T16:39:13Z,2018-03-15T13:42:10Z,2018-03-15T13:42:10Z,se3000,1,['dimroc'],1,0 days 04:49:56
Add Dockerfile w intermediary build container,166,MERGED,2018-03-15T19:10:18Z,2018-03-15T20:11:55Z,2018-03-15T20:11:06Z,2018-03-15T20:11:06Z,dimroc,0,[],1,0 days 01:00:48
Added benchmark tests for the job specs controller and job runs controller,167,MERGED,2018-03-15T21:50:35Z,2018-03-21T03:21:11Z,2018-03-21T00:58:08Z,2018-03-21T00:58:08Z,jleeh,9,"['se3000', 'jleeh', 'jleeh', 'se3000', 'se3000', 'se3000', 'dimroc', 'jleeh', 'dimroc']",2,5 days 03:07:33
Git-ignore .envrc,168,MERGED,2018-03-15T23:32:37Z,2018-03-16T00:17:43Z,2018-03-15T23:50:35Z,2018-03-15T23:50:35Z,Empact,0,[],1,0 days 00:17:58
Formatting that slipped through the gofmt cracks,169,MERGED,2018-03-16T16:05:02Z,2018-03-16T16:16:53Z,2018-03-16T16:16:12Z,2018-03-16T16:16:12Z,dimroc,0,[],1,0 days 00:11:10
"remove gofmt check, use Code Climate instead",170,MERGED,2018-03-16T17:20:33Z,2018-03-16T18:20:42Z,2018-03-16T18:20:38Z,2018-03-16T18:20:38Z,se3000,0,[],1,0 days 01:00:05
update readme,171,MERGED,2018-03-16T17:59:48Z,2018-03-16T18:21:19Z,2018-03-16T18:21:16Z,2018-03-16T18:21:16Z,se3000,0,[],1,0 days 00:21:28
switch back to the caarlos0 version of env,172,MERGED,2018-03-16T19:08:44Z,2018-03-16T19:25:00Z,2018-03-16T19:24:58Z,2018-03-16T19:24:58Z,se3000,0,[],1,0 days 00:16:14
remove parallelization of gock test,173,MERGED,2018-03-17T01:19:14Z,2018-03-17T13:20:23Z,2018-03-17T13:20:21Z,2018-03-17T13:20:21Z,se3000,0,[],2,0 days 12:01:07
CI CL-devnet integration asserts against CL jobs and doesn't double migrate truffle,174,MERGED,2018-03-17T17:15:54Z,2018-03-18T17:02:14Z,2018-03-18T17:02:10Z,2018-03-18T17:02:10Z,dimroc,0,[],2,0 days 23:46:16
Update jobs command to jobspecs in README,175,MERGED,2018-03-18T18:14:40Z,2018-03-18T20:56:18Z,2018-03-18T18:43:56Z,2018-03-18T18:43:56Z,rupurt,0,[],1,0 days 00:29:16
job runs know their initiator,176,MERGED,2018-03-18T19:45:26Z,2018-04-19T16:00:21Z,2018-03-21T18:04:08Z,2018-03-21T18:04:08Z,se3000,1,['dimroc'],1,2 days 22:18:42
Add jobs alias for jobspecs command,177,MERGED,2018-03-19T22:37:22Z,2018-03-20T01:56:44Z,2018-03-20T01:56:39Z,2018-03-20T01:56:39Z,se3000,0,[],1,0 days 03:19:17
add run command to chainlink cmdline,178,MERGED,2018-03-20T01:46:05Z,2018-03-23T14:47:56Z,2018-03-23T14:47:56Z,2018-03-23T14:47:56Z,whatsadebugger,11,"['se3000', 'whatsadebugger', 'dimroc', 'dimroc', 'whatsadebugger', 'dimroc', 'whatsadebugger', 'whatsadebugger', 'dimroc', 'dimroc', 'whatsadebugger']",4,3 days 13:01:51
Parallelize testing based on area,179,MERGED,2018-03-20T21:55:20Z,2018-04-19T15:59:59Z,2018-03-21T03:18:03Z,2018-03-21T03:18:03Z,dimroc,0,[],1,0 days 05:22:43
Added bridge type validator which validates the adaptor name doesn't already exist,180,MERGED,2018-03-22T21:29:34Z,2018-03-27T06:37:00Z,2018-03-25T00:13:45Z,2018-03-25T00:13:45Z,jleeh,10,"['se3000', 'aklintsevich', 'aklintsevich', 'aklintsevich', 'dimroc', 'jleeh', 'jleeh', 'aklintsevich', 'dimroc', 'aklintsevich']",3,2 days 02:44:11
Fix unclosed markdown tag in README.md,181,CLOSED,2018-03-23T00:51:23Z,2018-03-23T01:25:20Z,2018-03-23T01:25:14Z,,j16r,2,"['thodges-gh', 'j16r']",2,0 days 00:33:51
Clean up the parallelization of tests,182,MERGED,2018-03-23T15:53:38Z,2018-03-23T16:39:08Z,2018-03-23T16:14:35Z,2018-03-23T16:14:35Z,dimroc,0,[],2,0 days 00:20:57
Tasks block until TaskMinConfirmations have been met,184,MERGED,2018-03-23T20:56:44Z,2018-04-19T16:00:18Z,2018-03-23T22:15:44Z,2018-03-23T22:15:44Z,dimroc,1,['se3000'],2,0 days 01:19:00
validate job spec has one initiator and one task,185,MERGED,2018-03-24T05:58:24Z,2018-03-24T12:54:19Z,2018-03-24T12:54:18Z,2018-03-24T12:54:18Z,whatsadebugger,0,[],2,0 days 06:55:54
fix go vet's errors #183,186,MERGED,2018-03-24T06:35:16Z,2018-03-25T00:21:41Z,2018-03-24T18:23:34Z,2018-03-24T18:23:34Z,benber86,1,['dimroc'],3,0 days 11:48:18
fix go vet error from parallel change,187,MERGED,2018-03-25T00:48:26Z,2018-03-25T01:29:55Z,2018-03-25T01:28:05Z,2018-03-25T01:28:05Z,se3000,0,[],1,0 days 00:39:39
allow confirmation requirements per task spec,188,MERGED,2018-03-25T19:53:35Z,2018-04-19T16:00:05Z,2018-03-28T16:18:31Z,2018-03-28T16:18:31Z,se3000,2,"['dimroc', 'dimroc']",1,2 days 20:24:56
Add backup CLI command,189,MERGED,2018-03-25T20:05:01Z,2023-05-23T20:28:06Z,2018-03-26T14:22:37Z,2018-03-26T14:22:37Z,dimroc,0,[],2,0 days 18:17:36
Godocs update,190,MERGED,2018-03-26T18:22:15Z,2023-05-24T19:10:04Z,2018-03-26T23:59:36Z,2018-03-26T23:59:36Z,thodges-gh,0,[],2,0 days 05:37:21
Support assignment creation v1 API,191,MERGED,2018-03-27T00:01:45Z,2023-05-24T20:48:31Z,2018-03-27T12:24:32Z,2018-03-27T12:24:32Z,rupurt,1,['dimroc'],2,0 days 12:22:47
"Return """" instead of nil pointer panic in WebURL#String",192,MERGED,2018-03-27T00:33:51Z,2023-05-24T21:21:13Z,2018-03-27T01:20:14Z,2018-03-27T01:20:14Z,rupurt,2,"['dimroc', 'rupurt']",2,0 days 00:46:23
Making the Create BridgeType controller method thread safe,193,MERGED,2018-03-27T08:54:31Z,2018-04-03T08:05:47Z,2018-04-02T21:35:06Z,2018-04-02T21:35:06Z,aklintsevich,18,"['dimroc', 'se3000', 'aklintsevich', 'dimroc', 'aklintsevich', 'se3000', 'aklintsevich', 'se3000', 'dimroc', 'aklintsevich', 'se3000', 'se3000', 'se3000', 'se3000', 'aklintsevich', 'dimroc', 'aklintsevich', 'se3000']",2,6 days 12:40:35
Skip TestServices_ApplicationSignalShutdown on windows:,195,MERGED,2018-03-27T12:49:33Z,2023-05-25T20:23:51Z,2018-03-28T11:06:31Z,2018-03-28T11:06:31Z,dimroc,0,[],5,0 days 22:16:58
Added event log to GetterSetter contract and tests.,196,MERGED,2018-03-27T13:46:20Z,2018-04-19T16:00:10Z,2018-03-27T18:52:07Z,2018-03-27T18:52:07Z,thodges-gh,1,['se3000'],1,0 days 05:05:47
setup Appveyor,197,MERGED,2018-03-27T18:51:42Z,2018-03-28T16:00:33Z,2018-03-28T16:00:22Z,2018-03-28T16:00:22Z,se3000,2,"['dimroc', 'dimroc']",1,0 days 21:08:40
"rename any instance of ""adaptor"" to ""adapter""",198,MERGED,2018-03-27T21:01:52Z,2018-03-28T00:20:06Z,2018-03-28T00:20:01Z,2018-03-28T00:20:01Z,se3000,0,[],1,0 days 03:18:09
Improve clarity of TxManager MeetsMinConfirmations:,199,MERGED,2018-03-28T00:05:48Z,2018-04-19T16:00:08Z,2018-03-28T13:59:04Z,2018-03-28T13:59:04Z,dimroc,0,[],2,0 days 13:53:16
"Only log to disk when running node, not tests",201,MERGED,2018-03-28T18:37:50Z,2023-06-01T19:42:08Z,2018-03-29T23:23:15Z,2018-03-29T23:23:15Z,se3000,0,[],2,1 days 04:45:25
add import key to cli ,202,MERGED,2018-03-29T00:23:47Z,2023-06-01T19:59:35Z,2018-04-03T13:33:49Z,2018-04-03T13:33:49Z,whatsadebugger,6,"['se3000', 'whatsadebugger', 'whatsadebugger', 'se3000', 'whatsadebugger', 'se3000']",4,5 days 13:10:02
Allow RunLog test to be in progress before pending,204,MERGED,2018-03-30T14:26:16Z,2018-04-19T16:00:04Z,2018-04-01T17:22:16Z,2018-04-01T17:22:16Z,dimroc,0,[],1,2 days 02:56:00
Bring in hello_chainlink examples,205,MERGED,2018-04-04T15:08:36Z,2018-04-19T16:00:38Z,2018-04-06T21:34:13Z,2018-04-06T21:34:13Z,thodges-gh,1,['dimroc'],3,2 days 06:25:37
improve ethuint256 adapter,206,MERGED,2018-04-05T23:28:25Z,2018-04-19T16:00:33Z,2018-04-06T15:30:27Z,2018-04-06T15:30:27Z,se3000,1,['dimroc'],1,0 days 16:02:02
Refactor Bridge#Perform for readability,208,MERGED,2018-04-06T20:16:46Z,2018-09-11T16:17:27Z,2018-04-06T21:31:39Z,2018-04-06T21:31:39Z,se3000,0,[],0,0 days 01:14:53
fix comments for documentation,209,MERGED,2018-04-07T03:31:19Z,2018-04-09T04:23:59Z,2018-04-09T04:23:52Z,2018-04-09T04:23:52Z,whatsadebugger,0,[],2,2 days 00:52:33
Update location of examples in README,210,MERGED,2018-04-09T18:00:50Z,2018-04-09T18:30:12Z,2018-04-09T18:19:59Z,2018-04-09T18:19:59Z,rupurt,0,[],0,0 days 00:19:09
Use local examples for ci/devnet_test,211,MERGED,2018-04-09T18:31:00Z,2018-04-19T15:59:43Z,2018-04-09T19:27:03Z,2018-04-09T19:27:03Z,dimroc,0,[],1,0 days 00:56:03
Fix Bridge tasks from resuming on new head,212,MERGED,2018-04-09T21:33:43Z,2018-04-19T15:59:48Z,2018-04-11T00:44:48Z,2018-04-11T00:44:48Z,dimroc,3,"['se3000', 'rupurt', 'rupurt']",1,1 days 03:11:05
Add V1 API show assignment,213,MERGED,2018-04-10T00:24:32Z,2018-04-12T16:48:09Z,2018-04-12T16:48:09Z,2018-04-12T16:48:09Z,whatsadebugger,1,['se3000'],1,2 days 16:23:37
Add underscore to run status string,214,MERGED,2018-04-10T23:59:08Z,2018-04-19T15:59:46Z,2018-04-11T00:43:45Z,2018-04-11T00:43:45Z,rupurt,0,[],1,0 days 00:44:37
Update web docs for JobSpecs,215,MERGED,2018-04-11T17:50:23Z,2018-04-11T20:26:18Z,2018-04-11T19:40:27Z,2018-04-11T19:40:27Z,rupurt,0,[],0,0 days 01:50:04
Features/clean up node stdout,216,MERGED,2018-04-11T21:55:32Z,2018-04-19T16:00:47Z,2018-04-16T07:11:57Z,2018-04-16T07:11:57Z,dimroc,3,"['rupurt', 'dimroc', 'se3000']",1,4 days 09:16:25
Fix status in job runner when bridge doesn't exist,217,MERGED,2018-04-12T01:32:52Z,2018-04-12T17:09:08Z,2018-04-12T16:32:21Z,2018-04-12T16:32:21Z,rupurt,4,"['dimroc', 'rupurt', 'dimroc', 'rupurt']",1,0 days 14:59:29
adding a test to validate a run occurred for TestOneTime_RunJobAt,218,MERGED,2018-04-13T06:15:57Z,2018-04-13T16:55:49Z,2018-04-13T11:42:40Z,2018-04-13T11:42:40Z,benber86,0,[],2,0 days 05:26:43
Bridge adapters can have min confirmations,219,MERGED,2018-04-13T16:33:49Z,2018-04-13T21:32:19Z,2018-04-13T18:57:19Z,2018-04-13T18:57:19Z,rupurt,0,[],1,0 days 02:23:30
WIP: better solidity args,220,CLOSED,2018-04-13T18:42:47Z,2018-04-17T01:03:31Z,2018-04-17T01:03:31Z,,se3000,0,[],0,3 days 06:20:44
Created int256 adaptor for Ethereum,221,CLOSED,2018-04-14T20:06:03Z,2018-04-16T16:25:57Z,2018-04-16T16:25:57Z,,jleeh,0,[],4,1 days 20:19:54
Added missing file to examples.,222,MERGED,2018-04-15T14:03:22Z,2018-06-19T15:50:16Z,2018-04-16T06:29:51Z,2018-04-16T06:29:51Z,thodges-gh,0,[],1,0 days 16:26:29
 Add unit tests for OneTime.AddJob,223,MERGED,2018-04-15T17:04:39Z,2018-04-16T07:11:37Z,2018-04-16T07:11:31Z,2018-04-16T07:11:31Z,benber86,0,[],2,0 days 14:06:52
Fix bridge adapter log initiator,224,MERGED,2018-04-17T01:24:17Z,2018-04-30T16:31:32Z,2018-04-17T17:51:44Z,2018-04-17T17:51:44Z,rupurt,5,"['dimroc', 'se3000', 'dimroc', 'rupurt', 'dimroc']",1,0 days 16:27:27
Fix off by one confirmation test for task runability,225,MERGED,2018-04-17T15:27:00Z,2018-04-19T15:58:48Z,2018-04-18T16:46:07Z,2018-04-18T16:46:07Z,dimroc,2,"['se3000', 'se3000']",1,1 days 01:19:07
Encode run params w CBOR and route thru transferAndCall,226,MERGED,2018-04-17T19:36:22Z,2018-06-19T19:37:05Z,2018-04-21T17:21:57Z,2018-04-21T17:21:57Z,dimroc,6,"['dimroc', 'se3000', 'dimroc', 'dimroc', 'se3000', 'se3000']",2,3 days 21:45:35
Change “value” to “result” in RunResult,227,CLOSED,2018-04-17T21:22:20Z,2018-09-17T20:45:13Z,2018-04-18T06:13:22Z,,dimroc,2,"['dimroc', 'se3000']",1,0 days 08:51:02
Fix Eth/Wei conversions for large numbers,228,MERGED,2018-04-17T23:24:21Z,2018-04-18T18:36:55Z,2018-04-18T17:51:52Z,2018-04-18T17:51:52Z,rupurt,2,"['dimroc', 'rupurt']",1,0 days 18:27:31
GetAccount returns explicit error,229,MERGED,2018-04-18T02:14:54Z,2018-04-18T16:04:16Z,2018-04-18T10:49:51Z,2018-04-18T10:49:51Z,rupurt,0,[],1,0 days 08:34:57
Use off by 1 fix in RunLogInitiated test,230,MERGED,2018-04-18T18:39:41Z,2018-04-18T19:55:21Z,2018-04-18T19:55:18Z,2018-04-18T19:55:18Z,rupurt,0,[],1,0 days 01:15:37
Pagination for JobSpecs using JSONAPI,231,MERGED,2018-04-18T20:40:33Z,2018-06-15T14:26:12Z,2018-04-26T02:18:24Z,2018-04-26T02:18:24Z,j16r,13,"['dimroc', 'j16r', 'dimroc', 'j16r', 'dimroc', 'j16r', 'j16r', 'j16r', 'se3000', 'j16r', 'j16r', 'se3000', 'se3000']",4,7 days 05:37:51
Bug/initiator id not available,232,MERGED,2018-04-18T22:58:55Z,2018-04-19T21:54:31Z,2018-04-19T16:52:40Z,2018-04-19T16:52:40Z,whatsadebugger,2,"['whatsadebugger', 'se3000']",1,0 days 17:53:45
Naming hardcoded string 76005c26,233,MERGED,2018-04-19T06:16:43Z,2018-04-19T18:56:30Z,2018-04-19T17:55:34Z,2018-04-19T17:55:34Z,aklintsevich,0,[],2,0 days 11:38:51
add dep package versions for debugging,234,MERGED,2018-04-19T07:32:14Z,2018-06-19T19:37:00Z,2018-04-19T10:39:34Z,2018-04-19T10:39:34Z,se3000,0,[],1,0 days 03:07:20
update dependencies and docs,235,MERGED,2018-04-19T08:48:15Z,2018-04-19T15:59:23Z,2018-04-19T10:38:46Z,2018-04-19T10:38:46Z,se3000,0,[],1,0 days 01:50:31
Enforce color encoding regardless of terminal,236,MERGED,2018-04-19T12:59:33Z,2018-04-19T15:58:45Z,2018-04-19T15:51:21Z,2018-04-19T15:51:21Z,dimroc,0,[],1,0 days 02:51:48
 ensure that runAt initiators cannot be run twice,237,MERGED,2018-04-19T23:32:19Z,2018-04-25T13:45:38Z,2018-04-25T13:45:38Z,2018-04-25T13:45:38Z,whatsadebugger,8,"['dimroc', 'whatsadebugger', 'whatsadebugger', 'se3000', 'se3000', 'se3000', 'whatsadebugger', 'se3000']",1,5 days 14:13:19
Add Bridge Types via CLI,238,MERGED,2018-04-20T04:26:28Z,2018-04-26T20:44:36Z,2018-04-26T20:44:36Z,2018-04-26T20:44:35Z,benber86,13,"['dimroc', 'se3000', 'benber86', 'dimroc', 'benber86', 'se3000', 'dimroc', 'benber86', 'dimroc', 'dimroc', 'benber86', 'dimroc', 'dimroc']",2,6 days 16:18:08
simplify IndexableBlockNumber constructor,239,MERGED,2018-04-21T23:12:22Z,2018-04-23T20:15:39Z,2018-04-23T20:15:39Z,2018-04-23T20:15:38Z,danoctavian,0,[],1,1 days 21:03:17
add request ID back into solidity,240,MERGED,2018-04-23T07:10:45Z,2018-06-19T19:37:07Z,2018-04-23T07:25:06Z,2018-04-23T07:25:06Z,se3000,0,[],1,0 days 00:14:21
separate consumer contract external ID from the oracle's request ID,241,MERGED,2018-04-23T08:43:19Z,2018-06-19T19:37:09Z,2018-04-23T09:18:52Z,2018-04-23T09:18:52Z,se3000,0,[],1,0 days 00:35:33
Outgoing confirmations include 1st confirmation:,242,MERGED,2018-04-23T15:59:14Z,2018-05-14T14:05:36Z,2018-04-23T23:42:36Z,2018-04-23T23:42:36Z,dimroc,1,['rupurt'],3,0 days 07:43:22
"Create requestId on request, rename oracle {external,internal}Id",243,MERGED,2018-04-23T20:40:50Z,2018-05-14T14:05:31Z,2018-04-23T22:34:11Z,2018-04-23T22:34:10Z,dimroc,0,[],1,0 days 01:53:21
Compare contents of decoded CBOR rather than hex:,247,MERGED,2018-04-23T23:43:26Z,2018-05-14T14:05:36Z,2018-04-24T00:19:03Z,2018-04-24T00:19:03Z,dimroc,0,[],2,0 days 00:35:37
oracle contract enforces requests go through LINK token,248,MERGED,2018-04-24T01:55:07Z,2018-05-14T14:05:38Z,2018-04-24T20:43:03Z,2018-04-24T20:43:02Z,se3000,1,['dimroc'],1,0 days 18:47:56
Avoid calling out to Eth network each time the nonce is used,249,MERGED,2018-04-24T22:24:01Z,2018-04-30T16:31:25Z,2018-04-26T06:00:50Z,2018-04-26T06:00:50Z,rupurt,9,"['se3000', 'se3000', 'dimroc', 'dimroc', 'rupurt', 'rupurt', 'rupurt', 'rupurt', 'se3000']",1,1 days 07:36:49
Add ability for oracleNode to withdraw earned LINK,250,MERGED,2018-04-24T22:26:20Z,2018-07-24T15:17:25Z,2018-04-26T19:21:06Z,2018-04-26T19:21:06Z,dimroc,10,"['se3000', 'dimroc', 'se3000', 'dimroc', 'dimroc', 'rupurt', 'dimroc', 'rupurt', 'se3000', 'dimroc']",1,1 days 20:54:46
Configure truffle env as development,251,MERGED,2018-04-26T03:29:06Z,2018-04-30T16:31:24Z,2018-04-26T14:58:40Z,2018-04-26T14:58:40Z,rupurt,0,[],3,0 days 11:29:34
add friendly block# printing back to log listener,252,MERGED,2018-04-26T04:19:48Z,2018-04-26T13:41:18Z,2018-04-26T13:40:50Z,2018-04-26T13:40:50Z,se3000,0,[],1,0 days 09:21:02
Ability to cancel a request based on internalId,253,MERGED,2018-04-26T16:54:45Z,2018-07-24T15:17:23Z,2018-04-27T21:23:45Z,2018-04-27T21:23:44Z,dimroc,2,"['j16r', 'se3000']",1,1 days 04:29:00
Truffle defaults to test in ./solidity,254,MERGED,2018-04-26T22:26:56Z,2018-04-26T23:07:15Z,2018-04-26T23:07:05Z,2018-04-26T23:07:05Z,rupurt,1,['dimroc'],1,0 days 00:40:09
JobRunner saves input when pending,255,MERGED,2018-04-26T22:31:33Z,2018-04-30T16:31:22Z,2018-04-27T17:01:21Z,2018-04-27T17:01:21Z,rupurt,1,['dimroc'],1,0 days 18:29:48
Fix for Geth connectivity when starting node,256,MERGED,2018-04-27T18:49:20Z,2018-04-27T19:16:16Z,2018-04-27T19:16:10Z,2018-04-27T19:16:10Z,thodges-gh,1,['dimroc'],1,0 days 00:26:50
Return similar outputs for CLI and API,257,MERGED,2018-04-27T21:30:50Z,2018-04-30T22:01:17Z,2018-04-30T22:01:17Z,2018-04-30T22:01:16Z,benber86,3,"['dimroc', 'benber86', 'dimroc']",1,3 days 00:30:27
Feature/v1 api create and show snapshots,258,MERGED,2018-04-29T16:10:06Z,2018-05-10T03:59:39Z,2018-05-08T14:54:05Z,2018-05-08T14:54:05Z,whatsadebugger,4,"['se3000', 'whatsadebugger', 'se3000', 'dimroc']",1,8 days 22:43:59
Remove GockTests from integration_test.go,259,MERGED,2018-04-30T04:12:51Z,2018-04-30T14:57:15Z,2018-04-30T14:57:15Z,2018-04-30T14:57:15Z,whatsadebugger,5,"['dimroc', 'whatsadebugger', 'whatsadebugger', 'dimroc', 'dimroc']",2,0 days 10:44:24
Debug output config variables,260,MERGED,2018-04-30T04:51:03Z,2018-05-02T14:15:53Z,2018-05-02T11:41:15Z,2018-05-02T11:41:15Z,chdwlch,5,"['dimroc', 'chdwlch', 'chdwlch', 'dimroc', 'dimroc']",5,2 days 06:50:12
Clean up mock http test server in callback,261,MERGED,2018-04-30T15:08:48Z,2018-04-30T15:45:21Z,2018-04-30T15:23:34Z,2018-04-30T15:23:34Z,dimroc,1,['j16r'],1,0 days 00:14:46
"Replace devnet with gethnet, make node compatible w RunRequest w amount",263,MERGED,2018-05-01T13:00:19Z,2018-07-24T15:17:20Z,2018-05-01T21:37:45Z,2018-05-01T21:37:45Z,dimroc,4,"['se3000', 'dimroc', 'se3000', 'se3000']",1,0 days 08:37:26
Ensure sufficient link for job,264,MERGED,2018-05-01T15:25:49Z,2018-06-15T14:26:13Z,2018-05-03T18:40:37Z,2018-05-03T18:40:37Z,j16r,13,"['dimroc', 'j16r', 'dimroc', 'dimroc', 'dimroc', 'se3000', 'dimroc', 'se3000', 'se3000', 'dimroc', 'j16r', 'dimroc', 'se3000']",2,2 days 03:14:48
Updated docs and added flags for Gethnet,265,MERGED,2018-05-02T01:46:26Z,2018-05-02T11:42:35Z,2018-05-02T11:42:33Z,2018-05-02T11:42:33Z,thodges-gh,2,"['dimroc', 'dimroc']",2,0 days 09:56:07
Added cancel and jobid parameter to Consumer,266,MERGED,2018-05-02T02:18:51Z,2018-06-19T15:50:19Z,2018-05-02T23:28:38Z,2018-05-02T23:28:38Z,thodges-gh,4,"['se3000', 'thodges-gh', 'se3000', 'se3000']",1,0 days 21:09:47
Add Ropsten Contract Example,267,MERGED,2018-05-02T16:33:22Z,2018-06-19T15:50:21Z,2018-05-04T23:25:41Z,2018-05-04T23:25:41Z,thodges-gh,4,"['dimroc', 'se3000', 'se3000', 'se3000']",1,2 days 06:52:19
"Place package.json,node_modules in top level to better accommodate third party solidity imports",268,MERGED,2018-05-02T19:27:01Z,2018-07-24T15:17:19Z,2018-05-03T00:12:30Z,2018-05-03T00:12:30Z,dimroc,1,['se3000'],1,0 days 04:45:29
Format log output with more visible distinctions betwen components,269,MERGED,2018-05-02T19:56:03Z,2018-05-02T20:56:02Z,2018-05-02T20:48:03Z,2018-05-02T20:48:03Z,j16r,1,['dimroc'],1,0 days 00:52:00
Features/integration test cleanup,270,MERGED,2018-05-02T20:02:56Z,2018-05-14T14:05:06Z,2018-05-02T22:03:25Z,2018-05-02T22:03:25Z,j16r,1,['dimroc'],1,0 days 02:00:29
Reduce truffle warnings,271,MERGED,2018-05-03T20:09:29Z,2018-05-03T22:18:02Z,2018-05-03T20:49:35Z,2018-05-03T20:49:35Z,j16r,2,"['se3000', 'se3000']",1,0 days 00:40:06
